OBJECTID,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME,x,y
185,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,e53c2763-00df-4b04-90fe-56065784d61c,200,SARI,Salt River Bay National Historical Park and Ecological Preserve,3/5/2009,VI,SE,1993989,National Historical Park,Lands,Salt River Bay,-64.75584285,17.7801897
186,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,08ad4dec-aaee-49bc-8af3-2036911af486,201,FODO,Fort Donelson National Battlefield,7/27/2015,KY,SE,1284664,National Battlefield,Lands,Fort Donelson,-87.86038204,36.48572058
187,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,5614e73e-356c-4b13-976a-7e5076844211,202,FOFR,Fort Frederica National Monument,12/15/2023,GA,SE,314290,National Monument,Lands,Fort Frederica,-81.39008686,31.22352107
188,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,0c8b7ba3-aa1e-4614-8c20-054af95a5baa,203,FOPU,Fort Pulaski National Monument,12/21/2010,GA,SE,314296,National Monument,Lands,Fort Pulaski,-80.94001375,32.03280513
189,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,2968964c-7591-47e0-939f-a75b142fd8d0,204,FOSU,Fort Sumter and Fort Moultrie National Historical Park,3/31/2021,SC,SE,1222505,National Historical Park,Lands,Fort Sumter and Fort Moultrie,-79.8794744,32.75337436
190,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,c69eeb20-eac3-414c-8d16-252424faf39e,205,ANJO,Andrew Johnson National Historic Site,1/24/2007,TN,SE,1304837,National Historic Site,Lands,Andrew Johnson,-82.83806273,36.15553539
191,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,3cce6ad3-6c1e-4bd1-b0f3-8fcfbc03fc89,206,GRSM,Great Smoky Mountains National Park,12/18/2013,NC,SE,1018241,National Park,Park,Great Smoky Mountains,-83.49809989,35.62215504
192,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,78ce6ef9-a502-445c-9e70-51c1bd72fb61,207,HOBE,Horseshoe Bend National Military Park,10/26/2009,AL,SE,149966,National Military Park,Lands,Horseshoe Bend,-85.73176289,32.97446029
193,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,a9abf328-d760-49d8-bcdb-b9128980bfe4,208,KEMO,Kennesaw Mountain National Battlefield Park,9/23/2020,GA,SE,310345,National Battlefield Park,Lands,Kennesaw Mountain,-84.58904625,33.92402639
194,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,5bb63ac7-742a-4952-ba41-a9eb6c382ec7,209,KIMO,Kings Mountain National Military Park,6/27/2011,SC,SE,1223739,National Military Park,Lands,Kings Mountain,-81.38909846,35.13757182
195,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,d8b0ae49-2a29-4112-9d6f-4230aad979ea,210,COWP,Cowpens National Battlefield,9/17/2014,SC,SE,1247412,National Battlefield,Lands,Cowpens,-81.80954043,35.13275981
196,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,25f8e5b5-c615-4b02-a9f8-175ecb719813,212,MACA,Mammoth Cave National Park,07/18/2023 11:20:24,KY,SE,507318,National Park,Lands,Mammoth Cave,-86.12032337,37.18862968
197,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,016d1059-aa58-49b2-9c69-799653c0a72a,213,ABLI,Abraham Lincoln Birthplace National Historical Park,10/3/2007,KY,SE,496556,National Historical Park,Lands,Abraham Lincoln Birthplace,-85.64249271,37.61207338
198,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,745fa0cc-d85c-44de-8e8d-ec607f9510e7,214,MOCR,Moores Creek National Battlefield,10/26/2009,NC,SE,1025558,National Battlefield,Lands,Moores Creek,-78.11010993,34.4582946
199,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,ea6290dd-1676-4efd-b03b-58aa959b0bd1,215,NATR,Natchez Trace Parkway,4/12/2016,AL,SE,123648,Parkway,Lands,Natchez Trace,-89.65471064,32.87071731
200,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,d6e00c2d-0f00-4a8e-b8a5-2559791146ce,217,BRCR,Brices Cross Roads National Battlefield Site,10/13/2005,MS,SE,667556,National Battlefield Site,Lands,Brices Cross Roads,-88.72890137,34.5061248
201,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,dabe4201-e17f-4bd3-8c33-25d43926d214,218,TUPE,Tupelo National Battlefield,10/13/2005,MS,SE,1888969,National Battlefield,Lands,Tupelo,-88.73709169,34.25558342
202,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,3770ee66-c761-4c57-885d-4125ae33de59,219,SHIL,Shiloh National Military Park,9/19/2024,MS,SE,1270094,National Military Park,Lands,Shiloh,-88.33599706,35.14048727
203,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,d0e30793-7440-40db-97e8-f96c5e504eb0,220,STRI,Stones River National Battlefield,3/29/2018,TN,SE,1888964,National Battlefield,Lands,Stones River,-86.43356007,35.87326052
204,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,41599be6-20a7-481b-a64e-5d2560ce58aa,221,VICK,Vicksburg National Military Park,12/16/2024,LA,SE,679217,National Military Park,Lands,Vicksburg,-90.85222212,32.34759238
205,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,a206a41c-23f8-4ad4-913d-41127dc060ae,222,OCMU,Ocmulgee Mounds National Historical Park,9/25/2020,GA,SE,1888951,National Historical Park,Lands,Ocmulgee,-83.59443598,32.82726091
206,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,366abe1b-2556-4ed6-9ab6-47798ee2ef16,223,CUIS,Cumberland Island National Seashore,10/16/2018,GA,SE,325829,National Seashore,Lands,Cumberland Island,-81.45650547,30.81941863
207,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,a02074cb-eeb1-4be7-a150-a790cc913d4b,224,OBRI,Obed Wild and Scenic River,9/23/2020,TN,SE,1309684,National Wild & Scenic River,Lands,Obed,-84.72470626,36.10909573
208,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,28c7df21-17c5-4186-ae4b-379bc39ab1d5,225,LIRI,Little River Canyon National Preserve,4/29/2013,AL,SE,1888939,National Preserve,Lands,Little River Canyon,-85.61663154,34.39587162
209,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,0c4cb114-d685-4582-b7e1-0101fbfbcf7d,226,RUCA,Russell Cave National Monument,12/14/2022 13:48:04,AL,SE,126026,National Monument,Lands,Russell Cave,-85.8146184,34.97448556
210,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,da9fc7f0-7c02-44dd-bb37-dcc73d763087,227,NISI,Ninety Six National Historic Site,3/20/2006,SC,SE,1227788,National Historic Site,Lands,Ninety Six,-82.01511421,34.14366214
211,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,2a37bf46-7be2-4c00-8eb5-58b980f4a5c1,228,TUAI,Tuskegee Airmen National Historic Site,2/3/2009,AL,SE,2492338,National Historic Site,Lands,Tuskegee Airmen,-85.67860248,32.45486389
212,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,34274451-8d11-4581-8a01-2cd4ee15370f,229,SEMO,Selma to Montgomery National Historic Trail,5/19/2011,AL,SE,2733435,National Trails System,Lands,Selma to Montgomery,-86.72818961,32.27074314
213,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,9a11c5e3-0790-45ff-8d96-78c67f62481c,230,NATC,Natchez National Historical Park,12/28/2020,MS,SE,1888946,National Historical Park,Lands,Natchez,-91.38209183,31.54246279
214,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,cd9bde8c-5a86-4c40-b427-35ed478be252,231,CHPI,Charles Pinckney National Historic Site,4/29/2020,SC,SE,1252725,National Historic Site,Lands,Charles Pinckney,-79.8247648,32.84560442
215,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,f82a730e-4d24-4356-ab2e-4dc404a370c4,232,JICA,Jimmy Carter National Historical Park,8/3/2015,GA,SE,1888934,National Historical Park,Lands,Jimmy Carter,-84.43228107,32.0266416
216,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,80b7d498-32e9-41bb-b288-7137e0f746ef,233,MALU,"Martin Luther King, Jr., National Historical Park",3/6/2025,GA,SE,1704967,National Historical Park,Lands,Martin Luther King Jr.,-84.37174582,33.75491147
217,07/08/2025 13:08:54,NPS_WASO_LANDS,07/08/2025 13:08:54,NPS_WASO_LANDS,2acecd7b-cdaa-4c4c-8f81-e4caa8bf8d57,234,CUVA,Cuyahoga Valley National Park,6/10/2025,OH,MW,1066328,National Park,Lands,Cuyahoga Valley,-81.56969216,41.20920317
218,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,cae332f9-806c-40de-9713-7ac9af4f7b76,235,BRVB,Brown v. Board of Education National Historical Park,3/18/2024,KS,MW,2510335,National Historical Park,Lands,Brown V Board Of Education,-95.67577046,39.03767412
219,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,a7bf1b0c-34d3-4451-b2c6-9f7eb3afc00b,236,APIS,Apostle Islands National Lakeshore,10/17/2024,WI,MW,1581059,National Lakeshore,Lands,Apostle Islands,-90.58186767,46.93864182
220,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,23dabcf1-a972-48e2-9f51-f30742e21401,237,FILA,First Ladies National Historic Site,11/20/2018,OH,MW,2035610,National Historic Site,Lands,First Ladies,-81.37593525,40.7966307
221,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,a64b54ad-498b-476f-a208-1d950aa3e1b7,239,NIOB,Niobrara National Scenic River,7/9/2021,NE,MW,1888949,National Wild & Scenic River,Lands,Niobrara,-100.1393263,42.81368685
222,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,21d2a966-14c4-4b46-960d-00765d9a3d8b,241,IATR,Ice Age National Scenic Trail,12/14/2023,WI,MW,2733461,National Scenic Trail,Lands,Ice Age,-89.61701374,43.07858291
223,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,f2e1e0e6-898b-472f-ab5b-73d2da53389e,243,EFMO,Effigy Mounds National Monument,12/16/2024,IA,MW,456249,National Monument,Lands,Effigy Mounds,-91.20827602,43.0913961
224,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,516e066c-311b-45d5-97ec-0a1ab71925a0,244,DAAV,Dayton Aviation Heritage National Historical Park,5/30/2013,OH,MW,1083940,National Historical Park,Lands,Dayton Aviation Heritage,-84.06466576,39.80348448
225,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,6f6d892e-8fee-4f4a-8a22-eab4cd6cb99f,246,FOLS,Fort Larned National Historic Site,7/28/2010,KS,MW,475845,National Historic Site,Lands,Fort Larned,-99.21549702,38.18378968
226,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,d561264b-6a6e-48dc-a1fe-9c3361936109,247,NICO,Nicodemus National Historic Site,3/18/2024,KS,MW,2733440,National Historic Site,Lands,Nicodemus,-99.61785086,39.39036718
227,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,c7032b5b-0b1e-4eb5-9d08-ae6e8045906d,248,FOSC,Fort Scott National Historic Site,9/18/2024,KS,MW,480986,National Historic Site,Lands,Fort Scott,-94.70452737,37.84346265
228,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,eb09c67d-0275-48ad-9880-dfee834f1c0e,249,TAPR,Tallgrass Prairie National Preserve,1/14/2016,KS,MW,1888965,National Preserve,Lands,Tallgrass Prairie,-96.54990916,38.41854988
229,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,0918fbbe-f7a4-4364-ba66-b17614a605c5,250,GWCA,George Washington Carver National Monument,11/30/2018,MO,MW,718402,National Monument,Lands,George Washington Carver,-94.35552144,36.98664622
230,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,16aed35d-821e-493e-bba1-f76fd63a84f9,251,WICL,President William Jefferson Clinton Birthplace Home National Historic Site,9/18/2024,AR,MW,2733433,National Historic Site,Lands,President William Jefferson Clinton Birthplace Home,-93.59637439,33.66763839
231,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,b6669a64-740c-48bd-9bbb-d0252183529a,252,WICR,Wilson's Creek National Battlefield,03/10/2025 12:51:17,MO,MW,735922,National Battlefield,Lands,Wilson's Creek,-93.40916836,37.09973632
232,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,8fbe1db8-06a7-4fc6-bb3c-1f0136f69c4e,253,JAGA,James A. Garfield National Historic Site,9/7/2010,OH,MW,1888932,National Historic Site,Lands,James A Garfield,-81.35089056,41.66488432
233,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,fbe81968-4b70-4133-a0b7-9219b6c32b91,254,KEWE,Keweenaw National Historical Park,9/19/2017,MI,MW,1888937,National Historical Park,Lands,Keweenaw,-88.56934169,47.1390084
234,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,58b4c9df-ffb3-40bb-8aa1-59be552f336b,255,GRPO,Grand Portage National Monument,12/14/2009,MN,MW,644333,National Monument,Lands,Grand Portage,-89.71475838,47.9895354
235,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,ef78d998-1c60-4dd3-8ad6-5a0e8e8a81d2,256,HSTR,Harry S Truman National Historic Site,12/28/2022 14:07:04,MO,MW,2463113,National Historic Site,Lands,Harry S Truman,-94.53080514,38.90122068
236,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,9e740b61-f8ac-408d-9073-57101c3485b0,257,HEHO,Herbert Hoover National Historic Site,12/16/2024,IA,MW,457629,National Historic Site,Lands,Herbert Hoover,-91.35247537,41.66785319
237,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,86e4d20e-c879-424b-9bff-ec17670ab1dc,258,INDU,Indiana Dunes National Park,06/12/2025 07:47:45,IN,MW,446903,National Park,Lands,Indiana Dunes,-87.03288087,41.65959216
238,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,ab94c3e7-12ac-46cc-a271-d32ac030649b,259,HOME,Homestead National Historical Park,12/14/2017,NE,MW,830099,National Historical Park,Lands,Homestead,-96.83242772,40.28874688
239,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,20756da2-5500-4d4b-b309-c6c4b1fe8bee,260,ISRO,Isle Royale National Park,9/21/2023,MI,MW,1616980,National Park,Lands,Isle Royale,-88.80673714,48.03104606
240,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,f62f6e0a-40b4-4de8-a65d-6270f7680788,261,PIRO,Pictured Rocks National Lakeshore,12/10/2024,MI,MW,634820,National Lakeshore,Lands,Pictured Rocks,-86.37884869,46.54829413
241,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,27746dec-ce13-4d54-9fb7-3d9051b27178,262,RIRA,River Raisin National Battlefield Park,2/27/2018,MI,MW,2733434,National Battlefield Park,Lands,River Raisin,-83.3763159,41.9126862
242,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,da0f8979-b843-4a43-90c6-110f9dd46e32,263,LECL,Lewis and Clark National Historic Trail,1/13/2017,IL,MW,2733427,National Trails System,Lands,Lewis and Clark,-95.83214815,40.66410278
243,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,a24f5340-f02c-4346-9300-868960338272,264,RRBH,Ronald Reagan Boyhood Home National Historic Site,1/3/2013,IL,MW,2733441,National Historic Site,Lands,Ronald Reagan Boyhood Home,-89.48018345,41.83623559
244,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,8b9b6a4c-4a7c-4667-97a7-74757c08b8f1,265,LIBO,Lincoln Boyhood National Memorial,3/3/2016,IN,MW,446882,National Memorial,Lands,Lincoln Boyhood,-86.99684571,38.1187808
245,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,aa08da5f-0418-4215-9fec-78bf85c86478,266,JEFF,Gateway Arch National Park,03/10/2025 07:39:03,IL,MW,765817,National Park,Lands,Gateway Arch,-90.17541098,38.62346083
246,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,6afd7f20-943d-48c0-ae8b-274f7d4f68f3,267,GERO,George Rogers Clark National Historical Park,8/18/2010,IN,MW,447197,National Historical Park,Lands,George Rogers Clark,-87.5354621,38.67901878
247,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,74709bad-b68a-4e46-950a-53b40ca50010,268,LIHO,Lincoln Home National Historic Site,6/6/2017,IL,MW,1821086,National Historic Site,Lands,Lincoln Home,-89.64513775,39.79716323
248,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,e8438207-04f2-4d57-9dd3-46ab89338034,269,OZAR,Ozark National Scenic Riverways,2/10/2025,MO,MW,751466,National River,Lands,Ozark,-91.32406466,37.24239606
249,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,eb94d8f1-2710-4519-b6b2-c3e961fbf9d2,270,SCBL,Scotts Bluff National Monument,8/13/2012,NE,MW,833315,National Monument,Lands,Scotts Bluff,-103.707087,41.83499048
250,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,a63ee28f-441c-4747-8177-8a46edc54fef,271,AGFO,Agate Fossil Beds National Monument,11/27/2012,NE,MW,826917,National Monument,Lands,Agate Fossil Beds,-103.759163,42.42221339
251,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,104bd939-c177-460c-a374-d8e09ee80282,272,HOCU,Hopewell Culture National Historical Park,1/13/2025,OH,MW,1888931,National Historical Park,Lands,Hopewell Culture,-83.13504613,39.27881952
252,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,0b9ab106-9889-46a9-b29b-915f0a43b19d,273,PEVI,Perry's Victory and International Peace Memorial,9/1/2010,OH,MW,1082175,National Memorial,Lands,Perry's Victory & International Peace,-82.81000783,41.65491568
253,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,618841ec-7476-4754-8d8c-55960ba61f65,274,WIHO,William Howard Taft National Historic Site,8/23/2019,OH,MW,1888973,National Historic Site,Lands,William Howard Taft,-84.50779098,39.11974189
254,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,10a370e3-1971-48f0-891f-ee8815eb983d,275,PIPE,Pipestone National Monument,06/12/2025 07:25:37,MN,MW,649530,National Monument,Lands,Pipestone,-96.32475055,44.01401901
255,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,ce9e8663-c638-4513-b034-3445e102cf84,276,SACN,Saint Croix National Scenic Riverway,2/20/2025,MN,MW,1888958,National Wild & Scenic River,Lands,Saint Croix,-92.01717057,46.02933907
256,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,8774fe11-cbe8-4d81-92c3-4da44b0107af,277,MISS,Mississippi National River and Recreation Area,12/16/2024,MN,MW,1888944,National River,Lands,Mississippi,-93.1276096,44.91462005
257,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,f5cd2dd0-ec69-409e-9835-d73b6482d39a,278,LOSA,Lower Saint Croix National Scenic Riverway,06/12/2025 08:39:17,MN,MW,2738286,National Wild & Scenic River,Lands,Lower Saint Croix,-92.75231836,45.23396192
258,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,347f1dc1-c5ad-40fb-a9f9-9557a5297a28,279,SLBE,Sleeping Bear Dunes National Lakeshore,06/12/2025 09:42:57,MI,MW,638101,National Lakeshore,Lands,Sleeping Bear Dunes,-86.01246925,45.10776994
259,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,934549f5-ce75-4016-9d81-fc611b7f3245,280,ULSG,Ulysses S. Grant National Historic Site,7/1/2008,MO,MW,2733425,National Historic Site,Lands,Ulysses S Grant,-90.35169401,38.55183161
260,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,80cea253-9f19-4994-8733-be21f8a86cac,281,VOYA,Voyageurs National Park,2/4/2025,MN,MW,660491,National Park,Lands,Voyageurs,-92.88554828,48.46568316
261,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,86984380-1956-462e-b84e-f5ff1172c1d1,282,MIMI,Minuteman Missile National Historic Site,2/3/2020,SD,MW,2733442,National Historic Site,Lands,Minuteman Missile,-101.9009802,43.84459077
262,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,c014ea9c-46fd-4cf2-b696-b29eea77a908,283,BITH,Big Thicket National Preserve,12/14/2023,TX,IM,1888902,National Preserve,Lands,Big Thicket,-94.34684281,30.4752237
263,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,3543f475-12d1-4137-960c-c288f6292b29,284,CARI,Cane River Creole National Historical Park,7/28/2009,LA,SE,2733428,National Historical Park,Lands,Cane River Creole,-93.0062283,31.66503158
264,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,8c59ee44-fefe-41d5-b0c0-29a681f599f2,285,JAZZ,New Orleans Jazz National Historical Park,11/8/2017,LA,SE,2035602,National Historical Park,Lands,New Orleans Jazz,-90.06745954,29.96311678
265,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,38877d0b-7a2c-4db7-b41b-c73dd949840f,286,AMIS,Amistad National Recreation Area,9/6/2024,TX,IM,1329499,National Recreation Area,Lands,Amistad,-101.288411,29.57939207
266,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,11d7a7ed-48fa-469d-8c19-74d78caca1c4,287,ARPO,Arkansas Post National Memorial,12/13/2010,AR,MW,2733432,National Memorial,Lands,Arkansas Post,-91.34725797,34.02089712
267,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,e592b963-65b5-44ac-bad5-6c8311254901,288,BAND,Bandelier National Monument,3/13/2024,NM,IM,928874,National Monument,Lands,Bandelier,-106.3127073,35.78430272
268,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,15a0cfde-5ede-4b2b-be9d-f36bbaf72ea2,289,BIBE,Big Bend National Park,1/9/2018,TX,IM,1377082,National Park,Lands,Big Bend,-103.1940843,29.33383589
269,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,6b719834-4117-4283-a914-5aa851e13d4b,290,CAVO,Capulin Volcano National Monument,7/22/2004,NM,IM,936867,National Monument,Lands,Capulin Volcano,-103.9730545,36.78165157
270,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,9a80a2bb-434d-49e4-ba12-73451e6b67ba,291,CAVE,Carlsbad Caverns National Park,6/22/2017,NM,IM,904780,National Park,Lands,Carlsbad Caverns,-104.6012544,32.12007307
271,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,b54bbdfc-4e8d-4840-8bdd-d65c4aa5d77a,292,GUMO,Guadalupe Mountains National Park,03/15/2023 14:00:07,TX,IM,1377201,National Park,Lands,Guadalupe Mountains,-104.900805,31.90685717
272,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,89e1e0a0-6f41-4dd0-92da-6957251a0238,293,CHAM,Chamizal National Memorial,6/17/2024,TX,IM,1888906,National Memorial,Lands,Chamizal,-106.4547502,31.76712311
273,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,14b0c9dd-b18b-4e76-9da8-97a0aed9ae6f,294,FODA,Fort Davis National Historic Site,4/27/2018,TX,IM,1357585,National Historic Site,Lands,Fort Davis,-103.894727,30.59915006
274,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,78d121d4-1717-4f61-a13f-173d5ba7a051,295,FOUN,Fort Union National Monument,5/15/2007,NM,IM,889156,National Monument,Lands,Fort Union,-105.0120599,35.90735882
275,07/08/2025 13:08:55,NPS_WASO_LANDS,07/08/2025 13:08:55,NPS_WASO_LANDS,61d2f32e-c8ea-4014-aca5-b35aa426f207,296,GICL,Gila Cliff Dwellings National Monument,1/23/2024,NM,IM,928945,National Monument,Lands,Gila Cliff Dwellings,-108.2724947,33.22682965
